food_id,category_l1_jp,category_l2,food_name_jp,fdc_id,food_name_en,usda_category,confidence,jp_energy_kcal,us_energy_kcal,diff_energy_kcal,jp_protein,us_protein,diff_protein,jp_fat,us_fat,diff_fat,jp_carb,us_carb,diff_carb,jp_fiber,us_fiber,diff_fiber,jp_Ca,us_Ca,diff_Ca,jp_Fe,us_Fe,diff_Fe,jp_K,us_K,diff_K,jp_Zn,us_Zn,diff_Zn,jp_vit_C,us_vit_C,diff_vit_C,jp_vit_A_RAE,us_vit_A_RAE,diff_vit_A_RAE,jp_vit_B1,us_vit_B1,diff_vit_B1,jp_vit_B2,us_vit_B2,diff_vit_B2,jp_vit_D,us_vit_D,diff_vit_D,jp_vit_B12,us_vit_B12,diff_vit_B12,jp_salt_eq,us_salt_eq,diff_salt_eq
11166,肉類,畜肉類,＜畜肉類＞　ぶた　［副生物］　肝臓　生,167862,"Pork, fresh, variety meats and by-products, liver, raw",Pork Products,high,114.0,134,20.0,20.4,21.4,1.0,1.9,3.65,1.75,2.5,2.47,-0.03,0.0,0.0,0.0,5.0,9.0,4.0,13.0,23.3,10.3,290.0,273,-17.0,6.9,5.76,-1.14,20.0,25.3,5.3,,6500.0,,0.34,0.283,-0.057,3.6,3.0,-0.6,1.3,,,25.0,26.0,1.0,0.1,0.221,0.121
11172,肉類,畜肉類,＜畜肉類＞　ぶた　［副生物］　豚足　ゆで,168290,"Pork, fresh, variety meats and by-products, feet, cooked, simmered",Pork Products,high,227.0,238,11.0,20.1,21.9,1.8,16.3,16.0,-0.3,,,,0.0,0.0,0.0,12.0,,,1.4,0.98,-0.42,50.0,33.0,-17.0,1.0,1.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.016,-0.034,0.12,0.057,-0.063,1.0,0.0,-1.0,0.4,0.41,0.01,0.3,0.185,-0.115
11176,肉類,畜肉類,＜畜肉類＞　ぶた　［ハム類］　ロースハム　ロースハム,168283,"Pork, cured, ham, center slice, separable lean and fat, unheated",Pork Products,high,211.0,203,-8.0,18.6,20.2,1.6,13.5,12.9,-0.6,1.2,0.05,-1.15,0.0,0.0,0.0,4.0,7.0,3.0,0.5,0.75,0.25,290.0,337,47.0,1.6,1.88,0.28,25.0,0.0,-25.0,0.0,0.0,0.0,0.7,0.845,0.145,0.12,0.205,0.085,0.2,,,0.5,0.8,0.3,2.3,3.531,1.231
11178,肉類,畜肉類,＜畜肉類＞　ぶた　［プレスハム類］　プレスハム,332397,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",Sausages and Luncheon Meats,high,113.0,106,-7.0,15.4,16.7,1.3,3.7,3.73,0.03,4.9,0.27,-4.63,0.0,,,8.0,5.0,-3.0,1.2,0.58,-0.62,150.0,425,275.0,1.5,1.52,0.02,43.0,,,0.0,,,0.55,,,0.18,,,0.3,,,1.8,,,2.4,2.642,0.242
11183,肉類,畜肉類,＜畜肉類＞　ぶた　［ベーコン類］　ばらベーコン,168277,"Pork, cured, bacon, unprepared",Pork Products,high,400.0,393,-7.0,12.9,13.7,0.8,38.1,37.1,-1.0,2.7,,,0.0,0.0,0.0,6.0,6.0,0.0,0.6,0.38,-0.22,210.0,201,-9.0,1.8,1.14,-0.66,35.0,0.0,-35.0,0.0,11.0,11.0,0.47,0.276,-0.194,0.14,0.081,-0.059,0.5,0.4,-0.1,0.7,0.5,-0.2,2.0,1.908,-0.092
11187,肉類,畜肉類,＜畜肉類＞　ぶた　［ソーセージ類］　セミドライソーセージ,172939,"Sausage, smoked link sausage, pork and beef (nonfat dry milk added)",Sausages and Luncheon Meats,high,335.0,313,-22.0,16.9,13.3,-3.6,28.9,27.6,-1.3,3.9,1.92,-1.98,0.0,0.0,0.0,34.0,41.0,7.0,2.2,1.47,-0.73,240.0,286,46.0,2.7,1.96,-0.74,14.0,0.0,-14.0,0.0,0.0,0.0,0.26,0.193,-0.067,0.23,0.214,-0.016,0.7,,,1.3,1.57,0.27,2.9,2.972,0.072
11188,肉類,畜肉類,＜畜肉類＞　ぶた　［ソーセージ類］　ドライソーセージ,172938,"Salami, dry or hard, pork",Sausages and Luncheon Meats,high,467.0,407,-60.0,26.7,22.6,-4.1,39.8,33.7,-6.1,3.5,1.6,-1.9,0.0,0.0,0.0,27.0,13.0,-14.0,2.6,1.3,-1.3,430.0,378,-52.0,3.9,4.2,0.3,3.0,0.0,-3.0,0.0,0.0,0.0,0.64,0.93,0.29,0.39,0.33,-0.06,0.5,,,1.6,2.8,1.2,4.4,5.74,1.34
11190,肉類,畜肉類,＜畜肉類＞　ぶた　［ソーセージ類］　ボロニアソーセージ,167685,"Bologna, beef and pork, low fat",Sausages and Luncheon Meats,high,242.0,230,-12.0,12.5,11.5,-1.0,20.5,19.3,-1.2,3.2,2.6,-0.6,0.0,0.0,0.0,9.0,11.0,2.0,1.0,0.66,-0.34,180.0,156,-24.0,1.5,1.5,0.0,10.0,0.0,-10.0,0.0,0.0,0.0,0.2,0.17,-0.03,0.13,0.13,0.0,0.3,0.5,0.2,0.4,1.31,0.91,2.1,2.819,0.719
11191,肉類,畜肉類,＜畜肉類＞　ぶた　［ソーセージ類］　リオナソーセージ,174594,"Luncheon meat, pork and chicken, minced, canned, includes Spam Lite",Sausages and Luncheon Meats,high,188.0,196,8.0,14.9,15.2,0.3,12.4,13.9,1.5,1.6,1.35,-0.25,0.0,0.0,0.0,13.0,39.0,26.0,1.0,1.4,0.4,200.0,461,261.0,1.7,2.2,0.5,43.0,38.5,-4.5,0.0,0.0,0.0,0.33,0.18,-0.15,0.14,0.21,0.07,0.4,0.6,0.2,0.4,0.61,0.21,2.3,2.616,0.316
11194,肉類,畜肉類,＜畜肉類＞　ぶた　［ソーセージ類］　生ソーセージ,171631,"Sausage, Italian, pork, mild, raw",Sausages and Luncheon Meats,high,269.0,290,21.0,14.0,13.9,-0.1,24.0,24.3,0.3,0.6,2.97,2.37,0.0,0.0,0.0,8.0,12.0,4.0,0.9,1.77,0.87,200.0,211,11.0,1.7,1.91,0.21,2.0,0.0,-2.0,0.0,0.0,0.0,0.51,,,0.14,0.23,0.09,0.7,,,0.4,1.0,0.6,1.7,1.43,-0.27
11195,肉類,畜肉類,＜畜肉類＞　ぶた　［その他］　焼き豚,167886,"Pork, cured, ham, extra lean and regular, canned, roasted",Pork Products,high,166.0,167,1.0,19.4,20.9,1.5,7.2,8.43,1.23,4.9,0.49,-4.41,0.0,0.0,0.0,9.0,7.0,-2.0,0.7,1.07,0.37,290.0,351,61.0,1.3,2.32,1.02,20.0,0.0,-20.0,,0.0,,0.85,0.961,0.111,0.2,0.251,0.051,0.6,0.7,0.1,1.2,0.83,-0.37,2.4,2.718,0.318
11196,肉類,畜肉類,＜畜肉類＞　ぶた　［その他］　レバーペースト,172928,"Pate, chicken liver, canned",Sausages and Luncheon Meats,high,370.0,201,-169.0,12.9,13.4,0.5,33.1,13.1,-20.0,2.9,6.55,3.65,0.0,0.0,0.0,27.0,10.0,-17.0,7.7,9.19,1.49,160.0,95.0,-65.0,2.9,2.14,-0.76,3.0,10.0,7.0,,217,,0.18,0.052,-0.128,1.45,1.4,-0.05,0.3,0.0,-0.3,7.8,8.07,0.27,2.2,0.98,-1.22
11199,肉類,畜肉類,＜畜肉類＞　めんよう　［マトン］　ロース　脂身つき　生,172586,"Lamb, Australian, imported, fresh, loin, separable lean and fat, trimmed to 1/8"" fat, raw","Lamb, Veal, and Game Products",high,192.0,203,11.0,19.3,19.3,0.0,13.4,13.4,0.0,0.2,,,0.0,,,3.0,15.0,12.0,2.7,1.66,-1.04,330.0,302,-28.0,2.5,2.5,0.0,1.0,,,0.0,,,0.16,0.169,0.009,0.21,0.29,0.08,0.7,,,1.3,1.76,0.46,0.2,0.178,-0.022
11200,肉類,畜肉類,＜畜肉類＞　めんよう　［マトン］　もも　脂身つき　生,172560,"Lamb, New Zealand, imported, frozen, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8"" fat, raw","Lamb, Veal, and Game Products",high,205.0,201,-4.0,18.8,18.8,0.0,13.6,13.4,-0.2,0.1,,,0.0,0.0,0.0,4.0,7.0,3.0,2.5,1.6,-0.9,230.0,160,-70.0,3.4,2.72,-0.68,1.0,0.0,-1.0,0.0,0.0,0.0,0.14,0.14,0.0,0.33,0.38,0.05,0.4,,,1.6,2.47,0.87,0.1,0.104,0.004
11201,肉類,畜肉類,＜畜肉類＞　めんよう　［ラム］　かた　脂身つき　生,174403,"Lamb, Australian, imported, fresh, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8"" fat, raw","Lamb, Veal, and Game Products",high,214.0,215,1.0,17.1,18.2,1.1,15.3,15.2,-0.1,0.1,,,0.0,,,4.0,10.0,6.0,2.2,1.48,-0.72,310.0,295,-15.0,5.0,3.75,-1.25,1.0,,,0.0,,,0.13,0.14,0.01,0.26,0.287,0.027,0.9,,,2.0,2.7,0.7,0.2,0.185,-0.015
11202,肉類,畜肉類,＜畜肉類＞　めんよう　［ラム］　ロース　脂身つき　生,172551,"Lamb, loin, separable lean and fat, trimmed to 1/8"" fat, choice, raw","Lamb, Veal, and Game Products",high,287.0,279,-8.0,15.6,17.2,1.6,23.2,22.8,-0.4,0.2,,,0.0,0.0,0.0,10.0,14.0,4.0,1.2,1.66,0.46,250.0,226,-24.0,2.6,2.65,0.05,1.0,0.0,-1.0,0.0,0.0,0.0,0.12,0.12,0.0,0.16,0.21,0.05,0.0,,,1.4,2.07,0.67,0.2,0.15,-0.05
11205,肉類,鳥肉類,＜鳥肉類＞　かも　あいがも　肉　皮つき　生,172409,"Duck, domesticated, meat and skin, cooked, roasted",Poultry Products,high,304.0,337,33.0,14.2,19.0,4.8,28.2,28.4,0.2,0.1,,,0.0,0.0,0.0,5.0,11.0,6.0,1.9,2.7,0.8,220.0,204,-16.0,1.4,1.86,0.46,1.0,0.0,-1.0,0.0,63.0,63.0,0.24,0.174,-0.066,0.35,0.269,-0.081,1.0,0.1,-0.9,1.1,0.3,-0.8,0.2,0.15,-0.05
11207,肉類,鳥肉類,＜鳥肉類＞　うずら　肉　皮つき　生,172418,"Quail, meat and skin, raw",Poultry Products,high,194.0,192,-2.0,20.5,19.6,-0.9,11.9,12.0,0.1,0.1,,,0.0,0.0,0.0,15.0,13.0,-2.0,2.9,3.97,1.07,280.0,216,-64.0,0.8,2.42,1.62,,6.1,,,73.0,,0.12,0.244,0.124,0.5,0.26,-0.24,0.1,,,0.7,0.43,-0.27,0.1,0.135,0.035
11209,肉類,鳥肉類,＜鳥肉類＞　きじ　肉　皮なし　生,174473,"Pheasant, raw, meat only",Poultry Products,high,101.0,133,32.0,23.0,23.6,0.6,0.8,3.64,2.84,0.1,,,0.0,0.0,0.0,8.0,13.0,5.0,1.0,1.15,0.15,220.0,262,42.0,1.0,0.97,-0.03,1.0,6.0,5.0,,50.0,,0.08,0.077,-0.003,0.24,0.153,-0.087,0.5,,,1.7,0.84,-0.86,0.1,0.094,-0.006
11210,肉類,鳥肉類,＜鳥肉類＞　しちめんちょう　肉　皮なし　生,171136,"Turkey, drumstick, from whole bird, meat only, raw",Poultry Products,high,99.0,109,10.0,23.5,23.7,0.2,0.4,1.48,1.08,0.1,0.14,0.04,0.0,0.0,0.0,8.0,11.0,3.0,1.1,0.73,-0.37,190.0,242,52.0,0.8,1.28,0.48,2.0,0.0,-2.0,,6.0,,0.07,0.042,-0.028,0.24,0.145,-0.095,0.1,0.1,0.0,0.6,0.63,0.03,0.1,0.287,0.187
11212,肉類,鳥肉類,＜鳥肉類＞　にわとり　［親・主品目］　手羽　皮つき　生,174472,"Pheasant, raw, meat and skin",Poultry Products,high,182.0,181,-1.0,23.0,22.7,-0.3,9.6,9.29,-0.31,0.0,,,0.0,0.0,0.0,16.0,12.0,-4.0,1.2,1.15,-0.05,120.0,243,123.0,1.7,0.96,-0.74,1.0,5.3,4.3,,53.0,,0.04,0.072,0.032,0.11,0.143,0.033,0.1,,,0.7,0.77,0.07,0.1,0.102,0.002
11215,肉類,鳥肉類,＜鳥肉類＞　にわとり　［親・主品目］　もも　皮つき　生,171463,"Chicken, broilers or fryers, dark meat, meat and skin, raw",Poultry Products,high,234.0,237,3.0,17.3,16.7,-0.6,18.3,18.3,0.0,0.0,,,0.0,0.0,0.0,8.0,11.0,3.0,0.9,0.98,0.08,160.0,178,18.0,1.7,1.58,-0.12,1.0,0.0,-1.0,,49.0,,0.07,0.061,-0.009,0.23,0.146,-0.084,0.1,,,0.5,0.29,-0.21,0.1,0.185,0.085
11218,肉類,鳥肉類,＜鳥肉類＞　にわとり　［若どり・主品目］　手羽　皮つき　生,172390,"Chicken, broilers or fryers, wing, meat and skin, raw",Poultry Products,high,189.0,191,2.0,17.8,17.5,-0.3,13.7,12.8,-0.9,0.0,,,0.0,0.0,0.0,14.0,11.0,-3.0,0.5,0.46,-0.04,220.0,187,-33.0,1.2,1.21,0.01,2.0,0.0,-2.0,0.0,9.0,9.0,0.07,0.054,-0.016,0.1,0.103,0.003,0.4,0.1,-0.3,0.4,0.25,-0.15,0.2,0.213,0.013
11219,肉類,鳥肉類,＜鳥肉類＞　にわとり　［若どり・主品目］　むね　皮つき　生,173643,"Chicken, stewing, light meat, meat only, raw",Poultry Products,high,133.0,137,4.0,21.3,23.1,1.8,5.5,4.21,-1.29,0.1,,,0.0,0.0,0.0,4.0,11.0,7.0,0.3,0.92,0.62,340.0,261,-79.0,0.6,0.6,0.0,3.0,1.8,-1.2,0.0,21.0,21.0,0.09,0.132,0.042,0.1,0.123,0.023,0.1,,,0.2,0.4,0.2,0.1,0.135,0.035
11220,肉類,鳥肉類,＜鳥肉類＞　にわとり　［若どり・主品目］　むね　皮なし　生,171464,"Chicken, broilers or fryers, light meat, meat only, raw",Poultry Products,high,105.0,114,9.0,23.3,23.2,-0.1,1.6,1.65,0.05,0.1,,,0.0,0.0,0.0,4.0,12.0,8.0,0.3,0.73,0.43,370.0,239,-131.0,0.7,0.97,0.27,3.0,0.0,-3.0,0.0,8.0,8.0,0.1,0.068,-0.032,0.11,0.092,-0.018,0.1,,,0.2,0.38,0.18,0.1,0.173,0.073
11224,肉類,鳥肉類,＜鳥肉類＞　にわとり　［若どり・主品目］　もも　皮なし　生,173638,"Chicken, roasting, dark meat, meat only, raw",Poultry Products,high,113.0,113,0.0,19.0,18.7,-0.3,4.3,3.61,-0.69,0.0,,,0.0,0.0,0.0,5.0,9.0,4.0,0.6,1.15,0.55,320.0,227,-93.0,1.8,1.65,-0.15,3.0,0.0,-3.0,,18.0,,0.12,0.072,-0.048,0.19,0.173,-0.017,0.2,,,0.3,0.34,0.04,0.2,0.241,0.041
11225,肉類,鳥肉類,＜鳥肉類＞　にわとり　［若どり・主品目］　もも　皮なし　焼き,172856,"Chicken, dark meat, drumstick, meat only, with added solution, cooked, roasted",Poultry Products,high,145.0,146,1.0,25.5,25.3,-0.2,4.5,5.0,0.5,0.0,,,0.0,0.0,0.0,7.0,12.0,5.0,0.9,1.1,0.2,380.0,250,-130.0,2.6,2.64,0.04,3.0,0.0,-3.0,,6.0,,0.14,0.102,-0.038,0.23,0.297,0.067,0.0,0.1,0.1,0.4,0.41,0.01,0.2,0.483,0.283
11233,肉類,鳥肉類,＜鳥肉類＞　にわとり　［副品目］　すなぎも　生,171456,"Chicken, gizzard, all classes, raw",Poultry Products,high,86.0,94.0,8.0,18.3,17.7,-0.6,1.2,2.06,0.86,,,,0.0,0.0,0.0,7.0,11.0,4.0,2.5,2.49,-0.01,230.0,237,7.0,2.8,2.72,-0.08,5.0,3.7,-1.3,,19.0,,0.06,0.028,-0.032,0.26,0.231,-0.029,0.0,,,1.7,1.21,-0.49,0.1,0.175,0.075
11234,肉類,鳥肉類,＜鳥肉類＞　にわとり　［副品目］　皮　むね　生,171055,"Chicken, broilers or fryers, skin only, cooked, roasted",Poultry Products,high,466.0,454,-12.0,9.4,20.4,11.0,46.7,40.7,-6.0,0.0,,,0.0,0.0,0.0,3.0,14.0,11.0,0.3,1.51,1.21,140.0,136,-4.0,0.5,1.23,0.73,1.0,0.0,-1.0,0.0,78.0,78.0,0.02,0.036,0.016,0.05,0.127,0.077,0.3,0.2,-0.1,0.4,0.2,-0.2,0.1,0.165,0.065
11237,肉類,鳥肉類,＜鳥肉類＞　にわとり　［その他］　焼き鳥缶詰,171099,"Chicken, canned, meat only, with broth",Poultry Products,high,173.0,165,-8.0,18.4,21.8,3.4,7.6,7.95,0.35,11.1,,,0.0,0.0,0.0,12.0,14.0,2.0,2.9,1.58,-1.32,200.0,138,-62.0,1.6,1.41,-0.19,0.0,2.0,2.0,0.0,34.0,34.0,0.01,0.015,0.005,0.18,0.129,-0.051,0.0,0.1,0.1,0.4,0.29,-0.11,2.2,1.278,-0.922
11240,肉類,鳥肉類,＜鳥肉類＞　ほろほろちょう　肉　皮なし　生,174471,"Guinea hen, meat only, raw",Poultry Products,high,98.0,110,12.0,22.5,20.6,-1.9,0.7,2.47,1.77,0.2,,,0.0,0.0,0.0,6.0,11.0,5.0,1.1,0.77,-0.33,350.0,220,-130.0,1.2,1.2,0.0,3.0,1.7,-1.3,0.0,12.0,12.0,0.16,0.067,-0.093,0.2,0.112,-0.088,0.4,,,0.5,0.37,-0.13,0.2,0.175,-0.025
11245,肉類,畜肉類,＜畜肉類＞　めんよう　［マトン］　ロース　皮下脂肪なし　生,172588,"Lamb, Australian, imported, fresh, loin, separable lean only, trimmed to 1/8"" fat, raw","Lamb, Veal, and Game Products",high,139.0,146,7.0,22.2,21.0,-1.2,6.3,6.24,-0.06,0.1,,,0.0,,,3.0,15.0,12.0,2.8,1.79,-1.01,350.0,327,-23.0,3.1,2.69,-0.41,1.0,,,,,,0.14,0.183,0.043,0.24,0.313,0.073,0.2,,,1.5,1.85,0.35,0.2,0.191,-0.009
11246,肉類,畜肉類,＜畜肉類＞　めんよう　［ラム］　ロース　皮下脂肪なし　生,174878,"Lamb, New Zealand, imported, tenderloin, separable lean and fat, raw","Lamb, Veal, and Game Products",high,128.0,120,-8.0,22.3,20.4,-1.9,4.3,4.22,-0.08,0.0,0.01,0.01,0.0,0.0,0.0,7.0,4.0,-3.0,1.9,1.62,-0.28,330.0,379,49.0,2.7,2.15,-0.55,1.0,0.0,-1.0,,2.0,,0.15,0.075,-0.075,0.25,0.214,-0.036,0.0,0.0,0.0,1.6,1.87,0.27,0.2,0.124,-0.076
11250,肉類,畜肉類,＜畜肉類＞　うし　［和牛肉］　もも　皮下脂肪なし　焼き,170213,"Beef, chuck, arm pot roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",Beef Products,high,300.0,297,-3.0,27.7,28.9,1.2,20.5,19.2,-1.3,0.5,,,0.0,0.0,0.0,5.0,16.0,11.0,3.8,2.42,-1.38,350.0,231,-119.0,6.3,6.66,0.36,1.0,0.0,-1.0,0.0,0.0,0.0,0.09,0.059,-0.031,0.24,0.171,-0.069,0.0,0.2,0.2,1.9,2.13,0.23,0.1,0.119,0.019
11253,肉類,畜肉類,＜畜肉類＞　うし　［乳用肥育牛肉］　ヒレ　赤肉　焼き,168610,"Beef, flank, steak, separable lean only, trimmed to 0"" fat, choice, cooked, braised",Beef Products,high,238.0,237,-1.0,27.2,28.0,0.8,13.6,13.0,-0.6,0.4,,,0.0,0.0,0.0,5.0,6.0,1.0,3.5,3.47,-0.03,440.0,351,-89.0,6.0,6.05,0.05,,0.0,,1.0,0.0,-1.0,0.16,0.14,-0.02,0.35,0.19,-0.16,0.0,0.2,0.2,4.9,3.41,-1.49,0.2,0.183,-0.017
11256,肉類,畜肉類,＜畜肉類＞　うし　［交雑牛肉］　リブロース　脂身つき　ゆで,172656,"Lamb, Australian, imported, fresh, seam fat, cooked","Lamb, Veal, and Game Products",high,540.0,554,14.0,13.2,13.8,0.6,54.5,54.7,0.2,0.1,1.55,1.45,0.0,0.0,0.0,2.0,8.0,6.0,1.3,1.39,0.09,58.0,164,106.0,3.7,1.8,-1.9,0.0,0.0,0.0,2.0,,,0.03,0.069,0.039,0.08,0.2,0.12,0.0,0.0,0.0,1.3,,,0.0,0.135,0.135
11258,肉類,畜肉類,＜畜肉類＞　うし　［交雑牛肉］　リブロース　赤肉　生,169505,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, choice, raw",Beef Products,high,338.0,333,-5.0,16.7,16.0,-0.7,31.0,29.3,-1.7,0.4,,,0.0,0.0,0.0,3.0,8.0,5.0,1.7,1.68,-0.02,270.0,254,-16.0,4.5,3.67,-0.83,1.0,0.0,-1.0,1.0,0.0,-1.0,0.07,0.08,0.01,0.14,0.13,-0.01,0.0,,,1.4,2.67,1.27,0.1,0.137,0.037
11260,肉類,畜肉類,＜畜肉類＞　うし　［交雑牛肉］　ばら　脂身つき　生,174884,"Veal, seam fat only, raw","Lamb, Veal, and Game Products",high,445.0,444,-1.0,12.2,12.5,0.3,42.6,43.8,1.2,0.3,,,0.0,0.0,0.0,3.0,30.0,27.0,1.4,0.87,-0.53,200.0,179,-21.0,3.0,1.77,-1.23,1.0,0.0,-1.0,2.0,0.0,-2.0,0.05,0.041,-0.009,0.1,0.15,0.05,0.0,3.5,3.5,1.7,1.56,-0.14,0.2,0.226,0.026
11261,肉類,畜肉類,＜畜肉類＞　うし　［交雑牛肉］　もも　脂身つき　生,168680,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, all grades, raw",Beef Products,high,312.0,316,4.0,16.4,16.3,-0.1,28.0,27.3,-0.7,0.4,,,0.0,0.0,0.0,3.0,8.0,5.0,2.1,1.71,-0.39,270.0,260,-10.0,3.9,3.75,-0.15,1.0,0.0,-1.0,1.0,0.0,-1.0,0.08,0.08,0.0,0.16,0.13,-0.03,0.0,,,2.1,2.71,0.61,0.2,0.14,-0.06
11264,肉類,畜肉類,＜畜肉類＞　うし　［交雑牛肉］　もも　皮下脂肪なし　ゆで,168665,"Beef, brisket, whole, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, braised",Beef Products,high,331.0,331,0.0,25.7,25.8,0.1,26.6,24.5,-2.1,0.2,,,0.0,0.0,0.0,3.0,7.0,4.0,2.8,2.46,-0.34,130.0,251,121.0,5.8,5.77,-0.03,0.0,0.0,0.0,1.0,0.0,-1.0,0.05,0.06,0.01,0.15,0.2,0.05,0.0,0.4,0.4,1.6,2.4,0.8,0.1,0.163,0.063
11268,肉類,畜肉類,＜畜肉類＞　うし　［輸入牛肉］　リブロース　脂身つき　焼き,173392,"Beef, rib eye steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",Beef Products,high,306.0,291,-15.0,25.0,23.7,-1.3,21.9,21.8,-0.1,0.3,,,0.0,0.0,0.0,3.0,11.0,8.0,2.9,2.24,-0.66,320.0,260,-60.0,6.3,5.91,-0.39,1.0,0.0,-1.0,2.0,8.0,6.0,0.08,0.071,-0.009,0.18,0.287,0.107,0.5,0.2,-0.3,1.6,2.1,0.5,0.1,0.137,0.037
11270,肉類,畜肉類,＜畜肉類＞　うし　［輸入牛肉］　もも　皮下脂肪なし　焼き,173372,"Beef, rib eye roast, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, select, cooked, roasted",Beef Products,high,205.0,202,-3.0,28.0,28.7,0.7,11.9,9.68,-2.22,0.4,,,0.0,0.0,0.0,4.0,8.0,4.0,3.3,2.02,-1.28,320.0,335,15.0,6.6,7.05,0.45,1.0,0.0,-1.0,1.0,2.0,1.0,0.08,0.08,0.0,0.22,0.315,0.095,0.0,0.1,0.1,1.7,2.18,0.48,0.1,0.15,0.05
11271,肉類,畜肉類,＜畜肉類＞　うし　［輸入牛肉］　もも　皮下脂肪なし　ゆで,174745,"Beef, New Zealand, imported, flank, separable lean and fat, cooked, braised",Beef Products,high,204.0,208,4.0,30.0,30.1,0.1,9.2,9.73,0.53,0.2,,,0.0,0.0,0.0,3.0,5.0,2.0,3.5,2.36,-1.14,130.0,190,60.0,7.5,6.73,-0.77,,0.0,,2.0,11.0,9.0,0.05,0.022,-0.028,0.18,0.085,-0.095,0.0,0.3,0.3,1.2,1.38,0.18,0.0,0.071,0.071
11272,肉類,畜肉類,＜畜肉類＞　うし　［ひき肉］　焼き,171799,"Beef, ground, 80% lean meat / 20% fat, crumbles, cooked, pan-browned",Beef Products,high,280.0,272,-8.0,25.9,27.0,1.1,18.8,17.4,-1.4,0.4,,,0.0,0.0,0.0,8.0,28.0,20.0,3.4,2.78,-0.62,390.0,380,-10.0,7.6,6.4,-1.2,,0.0,,13.0,3.0,-10.0,0.11,0.045,-0.065,0.26,0.191,-0.069,0.1,0.0,-0.1,1.7,2.8,1.1,0.2,0.231,0.031
11280,肉類,畜肉類,＜畜肉類＞　ぶた　［ひき肉］　焼き,167903,"Pork, fresh, ground, cooked",Pork Products,high,289.0,297,8.0,25.7,25.7,0.0,19.9,20.8,0.9,0.1,,,0.0,0.0,0.0,7.0,22.0,15.0,1.6,1.29,-0.31,440.0,362,-78.0,3.7,3.21,-0.49,1.0,0.7,-0.3,0.0,2.0,2.0,0.94,0.706,-0.234,0.3,0.22,-0.08,0.4,0.5,0.1,0.9,0.54,-0.36,0.2,0.185,-0.015
11281,肉類,畜肉類,＜畜肉類＞　めんよう　［マトン］　ロース　脂身つき　焼き,174415,"Lamb, Australian, imported, fresh, rib chop, frenched, bone-in, separable lean and fat, trimmed to 1/8"" fat, cooked, grilled","Lamb, Veal, and Game Products",high,305.0,305,0.0,25.8,28.5,2.7,23.3,21.2,-2.1,0.2,,,0.0,0.0,0.0,4.0,11.0,7.0,3.6,2.24,-1.36,370.0,292,-78.0,3.9,3.0,-0.9,,0.0,,0.0,3.0,3.0,0.16,0.136,-0.024,0.26,0.336,0.076,0.7,0.0,-0.7,1.5,1.33,-0.17,0.2,0.201,0.001
11282,肉類,畜肉類,＜畜肉類＞　めんよう　［ラム］　ロース　脂身つき　焼き,174323,"Lamb, rib, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted","Lamb, Veal, and Game Products",high,358.0,359,1.0,21.8,21.1,-0.7,27.2,29.8,2.6,0.2,,,0.0,0.0,0.0,11.0,22.0,11.0,1.7,1.6,-0.1,290.0,271,-19.0,3.3,3.49,0.19,1.0,0.0,-1.0,,0.0,,0.13,0.09,-0.04,0.21,0.21,0.0,0.0,,,2.1,2.23,0.13,0.2,0.185,-0.015
11283,肉類,畜肉類,＜畜肉類＞　めんよう　［ラム］　もも　脂身つき　焼き,172546,"Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, choice, cooked","Lamb, Veal, and Game Products",high,267.0,271,4.0,28.6,25.5,-3.1,18.4,18.0,-0.4,0.3,,,0.0,0.0,0.0,4.0,16.0,12.0,2.5,1.93,-0.57,370.0,318,-52.0,4.5,4.74,0.24,,0.0,,0.0,,,0.19,0.1,-0.09,0.32,0.26,-0.06,0.0,,,2.1,2.57,0.47,0.2,0.183,-0.017
11284,肉類,鳥肉類,＜鳥肉類＞　かも　あひる　皮　生,172854,"Chicken, skin (drumsticks and thighs), cooked, braised",Poultry Products,high,448.0,443,-5.0,7.3,14.6,7.3,42.9,42.8,-0.1,0.0,,,0.0,0.0,0.0,5.0,9.0,4.0,0.4,1.0,0.6,84.0,161,77.0,0.7,0.74,0.04,2.0,0.0,-2.0,0.0,48.0,48.0,0.07,0.05,-0.02,0.05,0.055,0.005,1.4,0.1,-1.3,0.8,0.45,-0.35,0.1,0.191,0.091
